id,idLicitacion,ordenCompra,estado,rutCliente,referencia,fecha,plazo,usuario
319,2306-21-L117,,Pendiente,69.210.100-6,1,2017-05-29T00:00:00.000Z,8,soledad2
320,2733-65-L117,,Pendiente,69.071.700-K,1,2017-05-29T00:00:00.000Z,8,soledad2
321,2387-70-L117,,Pendiente,69.191.600-6,1,2017-05-30T00:00:00.000Z,8,soledad2
322,2656-166-L117,,Pendiente,69.150.100-0,1,2017-05-30T00:00:00.000Z,5,soledad2
324,2759-90-L117,,Pendiente,69.151.200-2,1,2017-05-30T00:00:00.000Z,8,soledad2
325,3447-54-L117,,Pendiente,69.265.100-6,1,2017-05-31T00:00:00.000Z,8,soledad2
326,2736-86-L117,,Pendiente,69.180.100-4,1,2017-05-31T00:00:00.000Z,8,soledad2
327,4525-77-L117,,Pendiente,69.264.400-K,1,2017-06-01T00:00:00.000Z,8,soledad2
328,3021-242-L117,,Pendiente,69.151.301-7,1,2017-06-01T00:00:00.000Z,8,soledad2
329,1638-117-L117,,Pendiente,69.250.500-K,1,2017-06-01T00:00:00.000Z,8,soledad2
330,857-604-L117,,Pendiente,72.576.700-5,1,2017-06-01T00:00:00.000Z,8,soledad2
331,3723-35-L117,,Pendiente,69.230.800-K,1,2017-06-01T00:00:00.000Z,8,soledad2
332,2310-288-L117,,Pendiente,69.110.100-2,1,2017-06-01T00:00:00.000Z,8,soledad2
333,2310-289-L117,,Pendiente,69.110.100-2,1,2017-06-01T00:00:00.000Z,8,soledad2
334,560224-119-L117,,Pendiente,69.071.800-6,1,2017-06-02T00:00:00.000Z,8,soledad2
335,4169-9-L117,,Pendiente,69.140.100-6,1,2017-06-02T00:00:00.000Z,8,soledad2
336,3021-249-L117,,Pendiente,69.151.301-7,1,2017-06-05T00:00:00.000Z,8,soledad2
337,1965-26-L117,,Pendiente,61.004.054-3,1,2017-06-05T00:00:00.000Z,8,soledad2
338,4197-24-L117,,Pendiente,69.230.200-1,1,2017-06-05T00:00:00.000Z,8,soledad2
339,2371-147-L117,,Pendiente,69.254.200-2,1,2017-06-05T00:00:00.000Z,8,soledad2
340,2783-68-L117,,Pendiente,69.050.100-7,1,2017-06-06T00:00:00.000Z,8,soledad2
341,952752-11-L117,,Pendiente,74.269.500-K,1,2017-06-06T00:00:00.000Z,8,soledad2
342,3447-58-L117,,Pendiente,69.265.100-6,1,2017-06-06T00:00:00.000Z,8,soledad2
343,2583-322-L117,,Pendiente,69.070.900-7,1,2017-06-06T00:00:00.000Z,8,soledad2
344,3586-268-l117,,Pendiente,69.190.500-4,1,2017-06-07T00:00:00.000Z,8,soledad2
345,2343-136-L117,,Pendiente,69.070.100-6,1,2017-06-07T00:00:00.000Z,8,soledad2
346,2343-135-L117,,Pendiente,69.070.100-6,1,2017-06-07T00:00:00.000Z,8,soledad2
347,2343-137-L117,,Pendiente,69.070.100-6,1,2017-06-07T00:00:00.000Z,8,soledad2
348,2341-271-L117,,Pendiente,69.072.700-5,,2017-06-07T00:00:00.000Z,,soledad2
349,3962-60-L117,,Pendiente,69.170.200-6,1,2017-06-07T00:00:00.000Z,8,soledad2
350,4019-52-L117,,Pendiente,69.251.100-K,1,2017-06-07T00:00:00.000Z,8,soledad2
351,2436-247-L117,,Pendiente,69.100.100-8,1,2017-06-07T00:00:00.000Z,8,soledad2
352,3246-193-L117,,Pendiente,61.103.019-3,1,2017-06-08T00:00:00.000Z,8,soledad2
353,2343-138-L117,,Pendiente,69.070.100-6,1,2017-06-08T00:00:00.000Z,8,soledad2
354,2358-31-L117,,Pendiente,69.150.800-5,1,2017-06-08T00:00:00.000Z,8,soledad2
355,3494-88-E217,,Pendiente,69.190.800-3,1,2017-06-08T00:00:00.000Z,8,soledad2
356,3021-228-L117,,Pendiente,69.151.301-7,1,2017-06-12T00:00:00.000Z,8,soledad2
357,4525-93-L117,,Pendiente,69.264.400-K,1,2017-06-12T00:00:00.000Z,8,soledad2
358,2310-300-L117,,Pendiente,69.110.100-2,1,2017-06-12T00:00:00.000Z,8,soledad2
359,3474-90-L117,,Pendiente,61.979.960-7,1,2017-06-12T00:00:00.000Z,8,soledad2
360,2756-87-l117,,Pendiente,69.073.400-1,1,2017-06-13T00:00:00.000Z,8,soledad2
361,2905-70-L117,,Pendiente,69.200.300-4,1,2017-06-13T00:00:00.000Z,8,soledad2
362,2911-2-L117,,Pendiente,69.250.100-4,1,2017-06-13T00:00:00.000Z,8,soledad2
363,1718-132-l117,,Pendiente,69.253.900-1,1,2017-06-13T00:00:00.000Z,8,soledad2
364,3494-92-L117,,Pendiente,69.190.800-3,1,2017-06-13T00:00:00.000Z,8,soledad2
365,2408-481-L117,,Pendiente,69.170.100-K,1,2017-06-14T00:00:00.000Z,8,soledad2
366,2324-263-L117,,Pendiente,69.220.100-0,1,2017-06-14T00:00:00.000Z,8,soledad2
367,2705-136-L117,,Pendiente,60.911.006-6,1,2017-06-14T00:00:00.000Z,8,soledad2
368,3021-265-L117,,Pendiente,69.151.301-7,1,2017-06-15T00:00:00.000Z,8,soledad2
369,2328-198-L117,,Pendiente,69.220.100-0,,2017-06-16T00:00:00.000Z,,soledad2
370,3608-53-L117,,Pendiente,69.190.600-0,1,2017-06-15T00:00:00.000Z,8,soledad2
371,3608-54-L117,,Pendiente,69.190.600-0,1,2017-06-15T00:00:00.000Z,8,soledad2
372,2484-295-L117,,Pendiente,69.071.300-4,1,2017-06-15T00:00:00.000Z,8,soledad2
373,2328-233-L117,,Pendiente,69.220.100-0,1,2017-06-16T00:00:00.000Z,8,soledad2
374,3976-45-L117,,Pendiente,69.170.201-4,1,2017-06-16T00:00:00.000Z,8,soledad2
375,2705-143-L117,,Pendiente,60.911.006-6,1,2017-06-19T00:00:00.000Z,8,soledad2
376,2788-121-L117,,Pendiente,69.072.600-9,1,2017-06-19T00:00:00.000Z,8,Marcela1
377,3564-21-L117,,Pendiente,69.252.100-5,1,2017-06-19T00:00:00.000Z,8,soledad2
378,2280-230-l117,,Pendiente,69.200.100-1,1,2017-06-19T00:00:00.000Z,8,soledad2
379,1658-410-L117,,Pendiente,69.190.700-7,1,2017-06-19T00:00:00.000Z,8,soledad2
380,2756-90-L117,,Pendiente,69.190.700-7,1,2017-06-19T00:00:00.000Z,8,soledad2
381,2591-138-L117,,Pendiente,83.017.500-8,1,2017-06-19T00:00:00.000Z,8,soledad2
382,2395-334-L117,,Pendiente,69.254.900-7,1,2017-06-19T00:00:00.000Z,8,soledad2
383,4549-27-L117,,Pendiente,69.060.700-K,1,2017-06-19T00:00:00.000Z,8,soledad2
384,2409-432-L117,,Pendiente,69.170.101-8,1,2017-06-20T00:00:00.000Z,8,soledad2
385,2705-145-L117,,Pendiente,60.911.006-6,1,2017-06-20T00:00:00.000Z,8,soledad2
386,3021-233-L117,,Pendiente,69.151.301-7,1,2017-06-20T00:00:00.000Z,8,soledad2
388,3779-89-L117,,Pendiente,69.130.401-9,1,2017-06-21T00:00:00.000Z,3,soledad2
389,3779-91-L117,,Pendiente,69.130.401-9,1,2017-06-21T00:00:00.000Z,3,soledad2
390,3494-98-L117,,Pendiente,69.190.800-3,1,2017-06-21T00:00:00.000Z,8,soledad2
391,931-28-L117,,Pendiente,61.107.000-4,1,2017-06-21T00:00:00.000Z,8,soledad2
392,324-270-L117,,Pendiente,69.255.000-5,1,2017-06-21T00:00:00.000Z,8,soledad2
393,2710-149-L117,,Pendiente,69.040.700-0,1,2017-06-21T00:00:00.000Z,8,soledad2
394,2280-278-l117,,Pendiente,69.200.100-1,1,2017-06-21T00:00:00.000Z,8,soledad2
395,3246-225-L117,,Pendiente,61.103.019-3,1,2017-06-22T00:00:00.000Z,8,soledad2
396,2966-130-L117,,Pendiente,69.040.800-7,1,2017-06-22T00:00:00.000Z,8,soledad2
397,2395-336-L117,,Pendiente,69.254.900-7,1,2017-06-22T00:00:00.000Z,3,soledad2
398,69.051.400-1,,Pendiente,69.051.400-1,1,2017-06-22T00:00:00.000Z,8,soledad2
399,3680-18-L117,,Pendiente,69.051.400-1,1,2017-06-22T00:00:00.000Z,8,soledad2
401,3445-73-L117,,Pendiente,69.051.300-5,1,2017-06-22T00:00:00.000Z,8,soledad2
402,324-279-L117,,Pendiente,69.255.000-5,1,2017-06-23T00:00:00.000Z,8,soledad2
403,2328-205-L117,,Pendiente,69.220.100-0,1,2017-06-23T00:00:00.000Z,8,soledad2
404,3623-31-L117,,Pendiente,69.200.500-7,1,2017-06-27T00:00:00.000Z,8,soledad2
405,2322-66-L117,,Pendiente,69.030.500-3,1,2017-06-27T00:00:00.000Z,8,soledad2
406,2280-275-L117,,Pendiente,69.200.100-1,,2017-06-27T00:00:00.000Z,,soledad2
407,2905-81-L117,,Pendiente,69.200.300-4,1,2017-06-27T00:00:00.000Z,8,soledad2
408,3021-281-L117,,Pendiente,69.151.301-7,1,2017-06-27T00:00:00.000Z,8,Marcela1
409,2826-44-L117,,Pendiente,69.120.100-7,1,2017-06-28T00:00:00.000Z,8,soledad2
410,3017-374-L117,,Pendiente,69.151.300-9,1,2017-06-28T00:00:00.000Z,8,soledad2
411,2317-13-L117,,Pendiente,61.602.278-4,1,2017-06-28T00:00:00.000Z,8,soledad2
412,324-294-L117,,Pendiente,69.255.000-5,1,2017-06-28T00:00:00.000Z,8,soledad2
413,324-293-L117,,Pendiente,69.255.000-5,,2017-06-28T00:00:00.000Z,,soledad2
414,2328-287-L117,,Pendiente,69.220.100-0,1,2017-06-28T00:00:00.000Z,8,soledad2
415,3299-19-l117,,Pendiente,69.100.500-3,1,2017-06-28T00:00:00.000Z,8,soledad2
417,3858-21-L117,,Pendiente,69.020.400-2,1,2017-06-28T00:00:00.000Z,8,soledad2
418,3937-12-L117,,Pendiente,69.252.400-4,1,2017-06-29T00:00:00.000Z,8,soledad2
419,5215-440-L117,,Pendiente,69.072.400-6,1,2017-06-29T00:00:00.000Z,8,soledad2
420,2366-178-L117,,Pendiente,69.010.100-9,1,2017-06-29T00:00:00.000Z,8,soledad2
421,3494-110-L117,,Pendiente,69.190.800-3,1,2017-06-29T00:00:00.000Z,8,soledad2
422,2710-161-L117,,Pendiente,69.040.700-0,1,2017-06-29T00:00:00.000Z,8,soledad2
423,4091-80-L117,,Pendiente,69.220.500-6,1,2017-06-29T00:00:00.000Z,8,soledad2
424,2367-127-L117,,Pendiente,69.010.100-9,1,2017-06-29T00:00:00.000Z,8,soledad2
426,3869-134-L117,,Pendiente,69.191.200-0,1,2017-07-03T00:00:00.000Z,8,Marcela1
427,2366-177-L117,,Pendiente,69.010.100-9,1,2017-07-03T00:00:00.000Z,8,soledad2
428,4525-123-L117,,Pendiente,69.264.400-K,1,2017-07-03T00:00:00.000Z,8,soledad2
429,4525-121-L117,,Pendiente,69.264.400-K,1,2017-07-03T00:00:00.000Z,8,soledad2
430,2310-328-L117,,Pendiente,69.110.100-2,1,2017-03-07T00:00:00.000Z,8,soledad2
431,4525-117-L117,,Pendiente,69.264.400-K,1,2017-07-04T00:00:00.000Z,8,soledad2
432,2310-333-l117,,Pendiente,69.110.100-2,1,2017-07-04T00:00:00.000Z,8,soledad2
433,3145-149-L117,,Pendiente,61.103.023-1,1,2017-07-04T00:00:00.000Z,8,soledad2
434,2409-480-L117,,Pendiente,69.170.101-8,1,2017-07-05T00:00:00.000Z,8,soledad2
435,1236-26-L117,,Pendiente,61.107.000-4,1,2017-07-10T00:00:00.000Z,8,soledad2
436,2281-421-L117,,Pendiente,69.200.100-1,1,2017-07-11T00:00:00.000Z,8,soledad2
437,4525-141-L117,,Pendiente,69.264.400-K,1,2017-07-12T00:00:00.000Z,8,soledad2
438,2440-200-L117,,Pendiente,69.100.100-8,1,2017-07-12T00:00:00.000Z,8,soledad2
439,3468-37-L117,,Pendiente,69.120.300-K,1,2017-07-12T00:00:00.000Z,8,soledad2
440,3869-141-L117,,Pendiente,69.191.200-0,1,2017-07-12T00:00:00.000Z,8,soledad2
441,2961-380-L117,,Pendiente,69.072.400-6,1,2017-07-13T00:00:00.000Z,8,soledad2
442,1660-141-L117,,Pendiente,61.606.408-8,1,2017-07-13T00:00:00.000Z,8,soledad2
443,3947-149-L117,,Pendiente,69.151.400-5,1,2017-07-14T00:00:00.000Z,8,soledad2
444,2440-190-L117,,Pendiente,69.100.100-8,1,2017-07-17T00:00:00.000Z,8,soledad2
445,2712-28-L117,,Pendiente,69.240.100-K,1,2017-07-17T00:00:00.000Z,8,soledad2
446,2273-439-L117,,Pendiente,69.253.800-5,1,2017-07-17T00:00:00.000Z,8,soledad2
447,3872-91-L117,,Pendiente,69.040.900-3,1,2017-07-17T00:00:00.000Z,8,soledad2
448,3779-107-L117,,Pendiente,69.130.401-9,1,2017-07-18T00:00:00.000Z,8,soledad2
450,324-320-L117,,Pendiente,69.255.000-5,1,2017-07-18T00:00:00.000Z,8,soledad2
451,2789-104-L117,,Pendiente,69.072.600-9,1,2017-07-18T00:00:00.000Z,8,soledad2
454,2961-413-L117,,Pendiente,69.072.400-6,1,2017-07-19T00:00:00.000Z,8,soledad2
455,4589-61-L117,,Pendiente,69.251.700-8,1,2017-07-19T00:00:00.000Z,8,soledad2
457,2420-36-L117,,Pendiente,65.317.810-7,1,2017-07-19T00:00:00.000Z,8,soledad2
458,3704-59-L117,,Pendiente,69.254.400-5,1,2017-07-19T00:00:00.000Z,8,soledad2
459,3024-109-L117,,Pendiente,69.130.800-6,1,2017-07-20T00:00:00.000Z,8,soledad2
460,2361-94-L117,,Pendiente,69.150.800-5,1,2017-07-20T00:00:00.000Z,8,soledad2
461,2409-559-L117,,Pendiente,69.170.101-8,1,2017-07-20T00:00:00.000Z,8,soledad2
462,2409-560-L117,,Pendiente,69.170.101-8,1,2017-07-20T00:00:00.000Z,8,soledad2
463,2328-299-L117,,Pendiente,69.220.100-0,,2017-07-20T00:00:00.000Z,,soledad2
464,5215-516-L117,,Pendiente,69.072.400-6,1,2017-07-24T00:00:00.000Z,8,soledad2
465,4525-171-L117,,Pendiente,69.264.400-K,1,2017-07-25T00:00:00.000Z,8,soledad2
466,3494-118-L117,,Pendiente,69.190.800-3,1,2017-06-25T00:00:00.000Z,8,soledad2
467,4431-48-L117,,Pendiente,60.905.000-4,1,2017-07-26T00:00:00.000Z,8,soledad2
468,4477-13-L117,,Pendiente,69.160.601-5,1,2017-07-26T00:00:00.000Z,8,soledad2
470,2422-318-L117,,Pendiente,69.072.100-7,1,2017-07-27T00:00:00.000Z,8,soledad2
471,3000-106-L117,,Pendiente,69.040.800-7,1,2017-07-26T00:00:00.000Z,8,soledad2
472,2328-336-L117,,Pendiente,69.220.100-0,1,2017-07-31T00:00:00.000Z,8,soledad2
473,1198-29-L117,,Pendiente,61.107.000-4,1,2017-07-31T00:00:00.000Z,8,soledad2
475,1198-32-L117,,Pendiente,61.107.000-4,1,2017-07-31T00:00:00.000Z,8,soledad2
476,3743-85-L117,,Pendiente,69.180.300-7,1,2017-07-31T00:00:00.000Z,8,soledad2
477,2599-16-L117,,Pendiente,73.568.600-3,,2017-07-31T00:00:00.000Z,,soledad2
478,857-841-L117,,Pendiente,72.576.700-5,1,2017-07-31T00:00:00.000Z,8,soledad2
479,3873-79-L117,,Pendiente,69.040.900-3,1,2017-07-31T00:00:00.000Z,8,soledad2
480,2756-103-L117,,Pendiente,69.073.400-1,1,2017-08-01T00:00:00.000Z,8,soledad2
481,4029-33-L117,,Pendiente,69.251.100-K,,2017-08-01T00:00:00.000Z,,soledad2
483,2428-89-L117,,Pendiente,69.040.300-5,1,2017-08-02T00:00:00.000Z,8,soledad2
484,3785-81-L117,,Pendiente,69.150.200-7,1,2017-08-02T00:00:00.000Z,8,soledad2
485,3021-332-L117,,Pendiente,69.151.301-7,1,2017-08-02T00:00:00.000Z,8,soledad2
486,4284-81-L117,,Pendiente,69.191.000-8,1,2017-08-02T00:00:00.000Z,8,soledad2
487,3017-463-L117,,Pendiente,69.151.300-9,1,2017-08-03T00:00:00.000Z,8,soledad2
488,2198-170-L117,,Pendiente,61.607.503-9,1,2017-08-03T00:00:00.000Z,8,soledad2
489,4041-60-L117,,Pendiente,69.220.401-8,1,2017-08-04T00:00:00.000Z,8,soledad2
490,5955-21-L117,,Pendiente,69.201.100-7,1,2017-08-07T00:00:00.000Z,8,soledad2
491,2756-111-L117,,Pendiente,69.073.400-1,1,2017-08-08T00:00:00.000Z,8,soledad2
492,2361-103-L117,,Pendiente,69.150.800-5,1,2017-08-07T00:00:00.000Z,8,soledad2
493,3448-30-L117,,Pendiente,69.190.400-8,1,2017-08-08T00:00:00.000Z,8,soledad2
494,2789-114-L117,,Pendiente,69.072.600-9,1,2017-08-09T00:00:00.000Z,8,soledad2
495,4115-10-L117,,Pendiente,69.181.000-3,1,2017-08-10T00:00:00.000Z,8,soledad2
496,3206-72-L117,,Pendiente,69.264.500-6,1,2017-09-10T00:00:00.000Z,8,soledad2
497,1841-3-L117,,Pendiente,61.008.000-6,1,2017-08-10T00:00:00.000Z,8,soledad2
498,2917-122-L117,,Pendiente,69.210.302-5,1,2017-08-11T00:00:00.000Z,8,soledad2
499,2704-175-L117,,Pendiente,60.911.006-6,1,2017-08-11T00:00:00.000Z,8,soledad2
500,2704-174-L117,,Pendiente,60.911.006-6,1,2017-08-11T00:00:00.000Z,8,soledad2
501,2793-215-L117,,Pendiente,69.255.400-0,1,2017-08-14T00:00:00.000Z,8,soledad2
502,2280-322-L117,,Pendiente,69.200.100-1,1,2017-08-14T00:00:00.000Z,8,soledad2
503,4475-116-L117,,Pendiente,69.100.200-4,1,2017-08-16T00:00:00.000Z,8,soledad2
504,2917-125-L117,,Pendiente,69.210.302-5,1,2017-08-16T00:00:00.000Z,8,soledad2
505,3947-175-L117,,Pendiente,69.151.400-5,1,2017-08-16T00:00:00.000Z,8,soledad2
506,2911-4-L117,,Pendiente,69.250.100-4,1,2017-08-16T00:00:00.000Z,8,soledad2
507,3017-466-L117,,Pendiente,69.151.300-9,1,2017-08-16T00:00:00.000Z,8,soledad2
508,930-44-L117,,Pendiente,61.107.000-4,1,2017-08-19T00:00:00.000Z,8,soledad2
509,3000-115-L117,,Pendiente,69.040.800-7,1,2017-08-17T00:00:00.000Z,8,soledad2
510,935-41-L117,,Pendiente,61.107.000-4,1,2017-08-18T00:00:00.000Z,8,soledad2
511,3567-26-L117,,Pendiente,69.150.700-9,1,2017-08-18T00:00:00.000Z,8,soledad2
512,3937-15-L117,,Pendiente,69.252.400-4,1,2017-08-18T00:00:00.000Z,8,soledad2
513,4196-31-LE117,,Pendiente,69.255.400-0,1,2017-08-21T00:00:00.000Z,8,soledad2
514,2791-66-LE17,,Pendiente,69.255.400-0,1,2017-08-21T00:00:00.000Z,8,soledad2
515,2470-184-L117,,Pendiente,69.140.900-7,1,2017-08-21T00:00:00.000Z,8,soledad2
516,2280-349-L117,,Pendiente,69.200.100-1,1,2017-08-22T00:00:00.000Z,8,soledad2
517,2395-520-L117,,Pendiente,69.254.900-7,1,2017-08-22T00:00:00.000Z,8,soledad2
518,3246-407-L117,,Pendiente,61.103.019-3,1,2017-08-22T00:00:00.000Z,8,soledad2
520,2409-658-L117,,Pendiente,69.170.101-8,8,2017-08-24T00:00:00.000Z,1,soledad2
522,602-89-L117,,Pendiente,69.210.301-7,1,2017-08-23T00:00:00.000Z,8,soledad2
523,4478-14-L117,,Pendiente,72.762.500-3,1,2017-08-23T00:00:00.000Z,8,soledad2
524,3905-62-L117,,Pendiente,72.529.500-6,1,2017-08-23T00:00:00.000Z,8,soledad2
525,3474-147-L117,,Pendiente,61.979.960-7,1,2017-08-23T00:00:00.000Z,8,soledad2
526,3853-29-L117,,Pendiente,69.201.000-0,1,2017-08-24T00:00:00.000Z,8,soledad2
527,2409-657-L117,,Pendiente,69.170.101-8,1,2017-08-24T00:00:00.000Z,8,soledad2
528,2310-414-L117,,Pendiente,69.110.100-2,1,2017-08-24T00:00:00.000Z,8,soledad2
529,3468-42-L117,,Pendiente,69.120.300-K,1,2017-08-28T00:00:00.000Z,8,soledad2
530,3494-132-L117,,Pendiente,69.190.800-3,,2017-08-25T00:00:00.000Z,,soledad2
532,2409-672-L117,,Pendiente,69.170.101-8,1,2017-08-28T00:00:00.000Z,8,soledad2
533,2409-671-L117,,Pendiente,69.170.101-8,1,2017-08-28T00:00:00.000Z,8,soledad2
535,4355-72-L117,,Pendiente,69.030.600-K,1,2017-08-28T00:00:00.000Z,8,soledad2
536,2335-132-L117,,Pendiente,69.130.301-2,1,2017-08-28T00:00:00.000Z,8,soledad2
537,4355-75-L117,,Pendiente,69.030.600-K,1,2017-08-29T00:00:00.000Z,8,soledad2
538,2366-238-L117,,Pendiente,69.010.100-9,1,2017-08-29T00:00:00.000Z,8,soledad2
539,3909-44-L117,,Pendiente,69.180.400-3,1,2017-08-29T00:00:00.000Z,8,soledad2
540,2409-677-L117,,Pendiente,69.170.101-8,1,2017-09-30T00:00:00.000Z,8,soledad2
541,2393-259-L117,,Pendiente,69.254.900-7,1,2017-09-01T00:00:00.000Z,8,soledad2
542,2393-260-L117,,Pendiente,69.254.900-7,1,2017-08-01T00:00:00.000Z,8,soledad2
543,3945-55-L117,,Pendiente,69.160.400-4,,2017-09-04T00:00:00.000Z,,soledad2
544,4666-1026-CT17,,Pendiente,,,2017-09-30T00:00:00.000Z,,soledad2
545,4993-49-L117,,Pendiente,69.265.000-K,1,2017-08-31T00:00:00.000Z,8,soledad2
547,2409-683-L117,,Pendiente,69.170.101-8,1,2017-09-04T00:00:00.000Z,8,soledad2
548,4494-56-L117,,Pendiente,69.150.500-6,1,2017-09-04T00:00:00.000Z,8,soledad2
549,4494_56_L117,,Pendiente,69.150.500-6,1,2017-09-04T00:00:00.000Z,8,soledad2
550,3486-100-L117,,Pendiente,69.190.400-8,1,2017-09-04T00:00:00.000Z,8,soledad2
551,2366-264-L117,,Pendiente,69.010.100-9,,2017-09-04T00:00:00.000Z,,soledad2
552,2273-548-L117,,Pendiente,69.253.800-5,1,2017-09-04T00:00:00.000Z,8,soledad2
553,2273_548_L117,,Pendiente,69.253.800-5,1,2017-09-04T00:00:00.000Z,8,soledad2
554,2281-525-L117,,Pendiente,69.200.100-1,1,2017-09-04T00:00:00.000Z,8,soledad2
555,1658-612-L117,,Pendiente,69.190.700-7,1,2017-09-05T00:00:00.000Z,8,soledad2
558,1236-40-L117,,Pendiente,61.107.000-4,1,2017-09-06T00:00:00.000Z,8,soledad2
559,4525-216-L117,,Pendiente,69.264.400-K,,2017-09-06T00:00:00.000Z,,soledad2
560,4525-222-L117,,Pendiente,69.264.400-K,1,2017-09-06T00:00:00.000Z,8,soledad2
561,3825-81-L117,,Pendiente,69.261.400-3,1,2017-09-06T00:00:00.000Z,8,soledad2
562,4525-223-L117,,Pendiente,69.264.400-K,1,2017-09-06T00:00:00.000Z,8,soledad2
563,4525_553_L117,,Pendiente,69.264.400-K,,2017-09-06T00:00:00.000Z,,soledad2
564,5350-95-L117,,Pendiente,69.030.500-3,1,2017-09-06T00:00:00.000Z,8,soledad2
565,4055-90-L117,,Pendiente,69.150.900-1,1,2017-09-06T00:00:00.000Z,8,soledad2
566,4525_223_L117,,Pendiente,69.264.400-K,1,2017-09-06T00:00:00.000Z,8,soledad2
567,2756-115-L117,,Pendiente,69.073.400-1,1,2017-09-06T00:00:00.000Z,8,soledad2
568,2412-226-L117,,Pendiente,69.254.100-6,1,2017-09-07T00:00:00.000Z,8,soledad2
569,4549-49-L117,,Pendiente,69.060.700-K,1,2017-09-06T00:00:00.000Z,8,soledad2
570,3950-37-L117,,Pendiente,61.974.600-7,1,2017-09-07T00:00:00.000Z,8,soledad2
571,2548-81-L117,,Pendiente,61.955.000-5,8,2017-09-07T00:00:00.000Z,1,soledad2
572,3825-79-L117,,Pendiente,69.261.400-3,,2017-09-11T00:00:00.000Z,,soledad2
573,1573-11-LE17,,Pendiente,70.072.600-2,1,2017-09-11T00:00:00.000Z,8 ,soledad2
574,4414-127-L117,,Pendiente,69.160.100-5,1,2017-09-11T00:00:00.000Z,8,soledad2
575,324-373-L117,,Pendiente,69.255.000-5,1,2017-09-11T00:00:00.000Z,8,soledad2
576,931-45-L117,,Pendiente,61.107.000-4,1,2017-09-11T00:00:00.000Z,8,soledad2
577,931-46-L117,,Pendiente,61.107.000-4,,2017-09-11T00:00:00.000Z,,soledad2
578,3335-117-L117,,Pendiente,69.200.800-6,1,2017-09-12T00:00:00.000Z,8,soledad2
581,2447-133-L117,,Pendiente,69.040.300-5,1,2017-09-12T00:00:00.000Z,5,soledad2
582,324-382-L117,,Pendiente,69.255.000-5,1,2017-09-12T00:00:00.000Z,8,soledad2
583,734808-18-L117,,Pendiente,69.010.200-5,1,2017-09-13T00:00:00.000Z,8,soledad2
584,2769-11-L117,,Pendiente,69.072.000-0,1,2017-09-13T00:00:00.000Z,8,soledad2
586,4041-64-L117,,Pendiente,69.220.401-8,1,2017-09-13T00:00:00.000Z,8,soledad2
587,5863-1-L117,,Pendiente,71.133.700-8,1,2017-09-13T00:00:00.000Z,8,soledad2
588,2321-61-L117,,Pendiente,69.130.100-1,1,2017-09-13T00:00:00.000Z,8,soledad2
589,2409-717-L117,,Pendiente,69.170.101-8,1,2017-09-13T00:00:00.000Z,8,soledad2
590,4190-189-L117,,Pendiente,69.030.300-0,1,2017-09-14T00:00:00.000Z,8,soledad2
591,2281-578-L117,,Pendiente,69.200.100-1,1,2017-09-14T00:00:00.000Z,8,soledad2
592,1658-656-L117,,Pendiente,69.190.700-7,1,2017-09-14T00:00:00.000Z,8,soledad2
593,2341-439-L117,,Pendiente,69.072.700-5,1,2017-09-14T00:00:00.000Z,8,soledad2
594,2911-7-L117,,Pendiente,69.250.100-4,1,2017-09-15T00:00:00.000Z,8,soledad2
595,1411-83-L117,,Pendiente,61.933.800-6,1,2017-09-15T00:00:00.000Z,8,soledad2
596,528208-21-L117,,Pendiente,69.254.200-2,1,2017-09-14T00:00:00.000Z,8,soledad2
597,1198-44-L117,,Pendiente,61.107.000-4,,2017-09-14T00:00:00.000Z,,soledad2
598,2341-438-L117,,Pendiente,69.072.700-5,1,2017-09-14T00:00:00.000Z,8,soledad2
599,2484-493-L117,,Pendiente,69.071.300-4,1,2017-09-14T00:00:00.000Z,8,soledad2
600,2322-132-L117,,Pendiente,69.030.500-3,,2017-09-20T00:00:00.000Z,,soledad2
601,3945-61-L117,,Pendiente,69.160.400-4,1,2017-09-20T00:00:00.000Z,8,soledad2
602,3568-155-L117,,Pendiente,69.201.200-3,1,2017-09-20T00:00:00.000Z,8,soledad2
604,1624-97-L117,,Pendiente,61.602.147-8,1,2017-09-20T00:00:00.000Z,8,soledad2
605,1624-96-L117,,Pendiente,61.602.147-8,1,2017-09-20T00:00:00.000Z,8,soledad2
606,5380-1-L117,,Pendiente,71.133.700-8,1,2017-09-20T00:00:00.000Z,8,soledad2
607,4190-210-L117,,Pendiente,69.030.300-0,,2017-09-21T00:00:00.000Z,,soledad2
608,2789-132-L117,,Pendiente,69.072.600-9,1,2017-09-22T00:00:00.000Z,8,soledad2
609,4190-208-L117,,Pendiente,69.030.300-0,1,2017-09-22T00:00:00.000Z,8,soledad2
610,2366-276-L117,,Pendiente,69.010.100-9,1,2017-09-22T00:00:00.000Z,8,soledad2
611,2321-65-L117,,Pendiente,69.130.100-1,1,2017-09-22T00:00:00.000Z,8,sonia2
612,3926-37-L117,,Pendiente,69.251.800-4,,2017-09-26T00:00:00.000Z,,soledad2
613,4464-64-L117,,Pendiente,61.606.903-9,1,2017-09-27T00:00:00.000Z,8,soledad2
614,744835-488-L117,,Pendiente,69.255.100-1,1,2017-09-27T00:00:00.000Z,8,soledad2
615,4703-85-L117,,Pendiente,69.073.000-6,1,2017-09-27T00:00:00.000Z,8,soledad2
